ORGID,NODEID,xLon,yLat
3367,2081,-73.96159910000,40.76504450000
3373,2082,-73.96152230000,40.76514550000
3557,2083,-73.95786680000,40.76524500000
1197,2084,-73.99508350000,40.76525420000
1464,2085,-73.99132920000,40.76530850000
3264,2086,-73.96384330000,40.76530850000
3176,2087,-73.96589980000,40.76535730000
1731,2088,-73.98757460000,40.76536670000
3087,2089,-73.96785960000,40.76537430000
2003,2090,-73.98382670000,40.76541450000
998,2091,-73.99792920000,40.76501350000
999,2092,-73.99792380000,40.76541590000
2159,2093,-73.98199370000,40.76545220000
3069,2094,-73.96808540000,40.76546440000
2978,2095,-73.97004240000,40.76546640000
2866,2096,-73.97209900000,40.76551800000
2291,2097,-73.98003600000,40.76552100000
3706,2098,-73.95470340000,40.76555400000
1007,2099,-73.99780550000,40.76557790000
3412,2100,-73.96069180000,40.76561160000
2548,2101,-73.97622080000,40.76567070000
3288,2102,-73.96307570000,40.76568440000
3292,2103,-73.96301220000,40.76577260000
3274,2104,-73.96345120000,40.76584480000
3582,2105,-73.95741240000,40.76586750000
1239,2106,-73.99463550000,40.76588580000
3280,2107,-73.96338810000,40.76593230000
1494,2108,-73.99086970000,40.76593840000
3195,2109,-73.96544480000,40.76598430000
3113,2110,-73.96741050000,40.76599310000
1767,2111,-73.98712540000,40.76599370000
2036,2112,-73.98337660000,40.76603190000
3099,2113,-73.96763680000,40.76608860000
3002,2114,-73.96958480000,40.76609120000
2891,2115,-73.97164800000,40.76614300000
3725,2116,-73.95424490000,40.76618050000
1037,2117,-73.99734630000,40.76620700000
2322,2118,-73.97953210000,40.76621340000
3438,2119,-73.96022820000,40.76624240000
2169,2120,-73.98184800000,40.76628700000
1269,2121,-73.99417300000,40.76650500000
3602,2122,-73.95693480000,40.76652200000
1523,2123,-73.99042530000,40.76654800000
3296,2124,-73.96293230000,40.76655700000
3213,2125,-73.96498920000,40.76660730000
1802,2126,-73.98666980000,40.76661000000
3138,2127,-73.96694760000,40.76661840000
3125,2128,-73.96717480000,40.76671420000
2071,2129,-73.98287270000,40.76671570000
3022,2130,-73.96912700000,40.76671870000
2922,2131,-73.97118900000,40.76676700000
1071,2132,-73.99689180000,40.76682970000
3747,2133,-73.95374820000,40.76685930000
3874,2134,-73.95185970000,40.76606840000
3459,2135,-73.95977900000,40.76686530000
2351,2136,-73.97907600000,40.76687600000
3623,2137,-73.95649830000,40.76711580000
2181,2138,-73.98170980000,40.76711890000
1314,2139,-73.99370040000,40.76713430000
1558,2140,-73.98996240000,40.76718280000
3315,2141,-73.96247200000,40.76718770000
3231,2142,-73.96453240000,40.76723210000
3153,2143,-73.96648770000,40.76724270000
1830,2144,-73.98620740000,40.76724710000
3143,2145,-73.96671580000,40.76733890000
3040,2146,-73.96866970000,40.76734510000
2946,2147,-73.97072800000,40.76739400000
2103,2148,-73.98239910000,40.76740490000
1103,2149,-73.99644870000,40.76743670000
3485,2150,-73.95930420000,40.76751290000
3773,2151,-73.95324900000,40.76754140000
2166,2152,-73.98188250000,40.76767980000
2157,2153,-73.98199720000,40.76768830000
2233,2154,-73.98101820000,40.76769930000
1342,2155,-73.99326350000,40.76774050000
2189,2156,-73.98161870000,40.76774370000
3643,2157,-73.95599880000,40.76780430000
3337,2158,-73.96201840000,40.76780940000
1595,2159,-73.98949950000,40.76782490000
3251,2160,-73.96407430000,40.76786360000
3173,2161,-73.96602720000,40.76787800000
1857,2162,-73.98571830000,40.76791600000
3062,2163,-73.96821540000,40.76796740000
3163,2164,-73.96625620000,40.76797460000
2972,2165,-73.97028100000,40.76802500000
2208,2166,-73.98140670000,40.76803070000
1130,2167,-73.99596970000,40.76809290000
3504,2168,-73.95886460000,40.76811510000
3809,2169,-73.95278430000,40.76818470000
3945,2170,-73.95049440000,40.76723590000
2196,2171,-73.98149280000,40.76825800000
2125,2172,-73.98222550000,40.76831690000
1372,2173,-73.99279540000,40.76839370000
2177,2174,-73.98176320000,40.76840330000
1627,2175,-73.98904890000,40.76844550000
3371,2176,-73.96154950000,40.76845190000
0,2177,-73.94947800000,40.76846330000
4017,2178,-73.94947810000,40.76846330000
3666,2179,-73.95550910000,40.76847540000
3271,2180,-73.96361980000,40.76848450000
3191,2181,-73.96557560000,40.76849940000
1890,2182,-73.98523190000,40.76858350000
3093,2183,-73.96776050000,40.76859400000
3178,2184,-73.96580540000,40.76859640000
2993,2185,-73.96982500000,40.76864600000
3529,2186,-73.95836310000,40.76880150000
3842,2187,-73.95232290000,40.76882360000
3982,2188,-73.94996620000,40.76783050000
2853,2189,-73.97224850000,40.76884960000
2160,2190,-73.98199340000,40.76889080000
2129,2191,-73.98220670000,40.76894560000
1401,2192,-73.99234440000,40.76901420000
3393,2193,-73.96110490000,40.76906110000
3688,2194,-73.95504860000,40.76910420000
3211,2195,-73.96511950000,40.76911670000
1660,2196,-73.98856100000,40.76911750000
3286,2197,-73.96315380000,40.76912290000
3199,2198,-73.96535030000,40.76921400000
3120,2199,-73.96730320000,40.76922570000
1923,2200,-73.98477740000,40.76924050000
3015,2201,-73.96936500000,40.76927100000
2232,2202,-73.98102920000,40.76927460000
3873,2203,-73.95186070000,40.76946340000
3555,2204,-73.95787260000,40.76947510000
1434,2205,-73.99189040000,40.76964380000
2158,2206,-73.98199680000,40.76967430000
3309,2207,-73.96270550000,40.76973700000
3419,2208,-73.96060440000,40.76974700000
3229,2209,-73.96465390000,40.76975320000
3709,2210,-73.95456590000,40.76976740000
1696,2211,-73.98808290000,40.76976890000
2120,2212,-73.98225480000,40.76979210000
1958,2213,-73.98431810000,40.76983450000
3140,2214,-73.96684810000,40.76984550000
3218,2215,-73.96488610000,40.76985030000
3034,2216,-73.96890400000,40.76990100000
2264,2217,-73.98057550000,40.76991120000
1213,2218,-73.99493840000,40.77003780000
3897,2219,-73.95141490000,40.77007620000
4021,2220,-73.94945180000,40.77008320000
3581,2221,-73.95741430000,40.77010600000
1461,2222,-73.99140200000,40.77031910000
3248,2223,-73.96420420000,40.77037210000
3730,2224,-73.95410400000,40.77040000000
1730,2225,-73.98762930000,40.77040170000
4107,2226,-73.94807170000,40.77041710000
3445,2227,-73.96011160000,40.77042230000
3327,2228,-73.96221070000,40.77042450000
3238,2229,-73.96443670000,40.77047030000
3157,2230,-73.96638870000,40.77047570000
2001,2231,-73.98385030000,40.77047800000
2150,2232,-73.98204020000,40.77051530000
3053,2233,-73.96844100000,40.77051700000
2288,2234,-73.98011200000,40.77052900000
2118,2235,-73.98226550000,40.77060870000
3922,2236,-73.95093810000,40.77071030000
3603,2237,-73.95693420000,40.77076230000
1491,2238,-73.99091310000,40.77097630000
3751,2239,-73.95365130000,40.77101810000
1765,2240,-73.98715850000,40.77103270000
3268,2241,-73.96368290000,40.77104550000
3467,2242,-73.95965120000,40.77105320000
4139,2243,-73.94758970000,40.77107220000
4153,2244,-73.94733880000,40.77097080000
2032,2245,-73.98340180000,40.77108830000
3357,2246,-73.96171360000,40.77109980000
3175,2247,-73.96593320000,40.77110000000
3259,2248,-73.96391650000,40.77114400000
3079,2249,-73.96799400000,40.77114700000
2312,2250,-73.97965200000,40.77115600000
2148,2251,-73.98204680000,40.77134880000
3625,2252,-73.95647290000,40.77139640000
3948,2253,-73.95043680000,40.77140210000
2116,2254,-73.98227320000,40.77144590000
1265,2255,-73.99421730000,40.77150860000
1521,2256,-73.99045880000,40.77162130000
3776,2257,-73.95318650000,40.77165500000
1800,2258,-73.98669320000,40.77166570000
1844,2259,-73.98593880000,40.77125310000
3491,2260,-73.95917610000,40.77170420000
2461,2261,-73.97766450000,40.77170820000
4168,2262,-73.94711850000,40.77171690000
4190,2263,-73.94680960000,40.77158950000
3285,2264,-73.96318820000,40.77172360000
3383,2265,-73.96125030000,40.77173040000
2063,2266,-73.98297460000,40.77173590000
3108,2267,-73.96753400000,40.77177600000
2346,2268,-73.97919300000,40.77178200000
3196,2269,-73.96543360000,40.77178390000
3276,2270,-73.96342260000,40.77182270000
3642,2271,-73.95601080000,40.77202570000
3983,2272,-73.94994240000,40.77206570000
1317,2273,-73.99366010000,40.77216040000
1442,2274,-73.99176850000,40.77217300000
2144,2275,-73.98207120000,40.77218370000
1556,2276,-73.99000120000,40.77224090000
1827,2277,-73.98624380000,40.77228790000
3512,2278,-73.95871320000,40.77233860000
3818,2279,-73.95268180000,40.77234080000
4198,2280,-73.94665600000,40.77235100000
4237,2281,-73.94597070000,40.77207110000
3308,2282,-73.96272700000,40.77235570000
3408,2283,-73.96077950000,40.77237780000
2381,2284,-73.97872800000,40.77241700000
3295,2285,-73.96296230000,40.77245540000
3132,2286,-73.96703900000,40.77246100000
3216,2287,-73.96493610000,40.77246290000
3665,2288,-73.95553710000,40.77264540000
2112,2289,-73.98229610000,40.77264980000
4016,2290,-73.94948620000,40.77269410000
1483,2291,-73.99104980000,40.77269740000
1347,2292,-73.99320540000,40.77278390000
1337,2293,-73.99334288490,40.77284020800
1594,2294,-73.98954870000,40.77286580000
1325,2295,-73.99351760000,40.77291176490
2140,2296,-73.98210010000,40.77292400000
3537,2297,-73.95825290000,40.77296920000
2149,2298,-73.98204470000,40.77297980000
4224,2299,-73.94619660000,40.77298280000
4298,2300,-73.94517570000,40.77255370000
3325,2301,-73.96225790000,40.77299880000
2138,2302,-73.98211280000,40.77301110000
3433,2303,-73.96031640000,40.77301290000
3852,2304,-73.95218980000,40.77301480000
2413,2305,-73.97828100000,40.77303100000
2487,2306,-73.97726610000,40.77268530000
3234,2307,-73.96447600000,40.77309630000
3314,2308,-73.96249450000,40.77309820000
2109,2309,-73.98231610000,40.77310350000
3151,2310,-73.96654470000,40.77314320000
1513,2311,-73.99056140000,40.77330620000
3689,2312,-73.95504400000,40.77333830000
4048,2313,-73.94900920000,40.77334300000
1622,2314,-73.98909210000,40.77349340000
1879,2315,-73.98533280000,40.77353790000
3561,2316,-73.95781220000,40.77357310000
2191,2317,-73.98159540000,40.77360930000
4256,2318,-73.94572800000,40.77362200000
4324,2319,-73.94477830000,40.77322290000
3352,2320,-73.96179420000,40.77363440000
3455,2321,-73.95985620000,40.77364400000
3881,2322,-73.95173230000,40.77364440000
2446,2323,-73.97782700000,40.77365600000
3336,2324,-73.96203160000,40.77373430000
3254,2325,-73.96401050000,40.77373510000
3172,2326,-73.96608490000,40.77377760000
1579,2327,-73.98977590000,40.77379060000
2137,2328,-73.98212240000,40.77383250000
2106,2329,-73.98234840000,40.77393040000
4074,2330,-73.94855060000,40.77397620000
1534,2331,-73.99026080000,40.77399190000
3710,2332,-73.95455930000,40.77401550000
1651,2333,-73.98863610000,40.77412020000
1750,2334,-73.98741310000,40.77359400000
1912,2335,-73.98488050000,40.77415850000
2224,2336,-73.98115450000,40.77424880000
4290,2337,-73.94526700000,40.77425200000
3381,2338,-73.96133360000,40.77426580000
3480,2339,-73.95938790000,40.77427660000
2479,2340,-73.97737000000,40.77428100000
3587,2341,-73.95728990000,40.77428880000
3906,2342,-73.95126080000,40.77429220000
3369,2343,-73.96157230000,40.77436120000
3272,2344,-73.96354860000,40.77437230000
3190,2345,-73.96562450000,40.77441300000
1457,2346,-73.99142260000,40.77451650000
1586,2347,-73.98965250000,40.77455840000
4105,2348,-73.94808170000,40.77461410000
2141,2349,-73.98209000000,40.77464270000
3731,2350,-73.95409950000,40.77464580000
2111,2351,-73.98231200000,40.77473520000
1690,2352,-73.98818470000,40.77474910000
1952,2353,-73.98441650000,40.77479520000
2254,2354,-73.98069630000,40.77486930000
3406,2355,-73.96088320000,40.77488320000
2507,2356,-73.97690710000,40.77491580000
3932,2357,-73.95079930000,40.77492520000
4327,2358,-73.94476930000,40.77494390000
3613,2359,-73.95679910000,40.77496130000
3502,2360,-73.95889170000,40.77497180000
3392,2361,-73.96112160000,40.77498490000
3287,2362,-73.96308660000,40.77500350000
1499,2363,-73.99076760000,40.77501620000
3210,2364,-73.96516220000,40.77505090000
4288,2365,-73.94527500000,40.77514800000
1614,2366,-73.98919170000,40.77517740000
4136,2367,-73.94762410000,40.77524580000
3753,2368,-73.95362850000,40.77529030000
1723,2369,-73.98773470000,40.77538350000
1991,2370,-73.98396080000,40.77542050000
2146,2371,-73.98206000000,40.77544240000
2283,2372,-73.98021630000,40.77548920000
2529,2373,-73.97645800000,40.77553300000
2114,2374,-73.98228190000,40.77554510000
3958,2375,-73.95033230000,40.77555910000
3431,2376,-73.96037960000,40.77557350000
1545,2377,-73.99015670000,40.77558210000
4310,2378,-73.94495400000,40.77558400000
3629,2379,-73.95633820000,40.77559290000
4355,2380,-73.94427800000,40.77560800000
3312,2381,-73.96263010000,40.77562840000
3525,2382,-73.95840180000,40.77563820000
3418,2383,-73.96061940000,40.77567500000
3227,2384,-73.96470350000,40.77568390000
3780,2385,-73.95316540000,40.77592380000
4167,2386,-73.94712200000,40.77592900000
1758,2387,-73.98726060000,40.77602870000
2026,2388,-73.98350420000,40.77604700000
2308,2389,-73.97975900000,40.77610770000
1588,2390,-73.98963370000,40.77617620000
1610,2391,-73.98926300000,40.77602150000
3990,2392,-73.94987340000,40.77619410000
2567,2393,-73.97595850000,40.77621710000
3649,2394,-73.95586950000,40.77623500000
4403,2395,-73.94382630000,40.77624830000
3454,2396,-73.95987770000,40.77626140000
2152,2397,-73.98202070000,40.77626400000
3551,2398,-73.95793940000,40.77627030000
3247,2399,-73.96424470000,40.77631690000
3331,2400,-73.96215080000,40.77632350000
2122,2401,-73.98225020000,40.77635030000
3444,2402,-73.96011870000,40.77636320000
1673,2403,-73.98839990000,40.77650960000
3816,2404,-73.95270410000,40.77656230000
4202,2405,-73.94663010000,40.77660120000
2060,2406,-73.98305930000,40.77665740000
2338,2407,-73.97932290000,40.77673900000
1616,2408,-73.98916080000,40.77683370000
3672,2409,-73.95540650000,40.77686950000
4026,2410,-73.94936980000,40.77688800000
3479,2411,-73.95941550000,40.77689480000
4434,2412,-73.94339720000,40.77689710000
2599,2413,-73.97546100000,40.77689900000
3578,2414,-73.95747220000,40.77691070000
3465,2415,-73.95965740000,40.77699710000
3267,2416,-73.96374940000,40.77700040000
3364,2417,-73.96162940000,40.77700110000
2156,2418,-73.98200110000,40.77704700000
2126,2419,-73.98222500000,40.77714070000
3847,2420,-73.95224120000,40.77719240000
4227,2421,-73.94617270000,40.77722730000
2089,2422,-73.98259450000,40.77729520000
2374,2423,-73.97880090000,40.77742560000
1638,2424,-73.98884350000,40.77748240000
1664,2425,-73.98851900000,40.77734850000
3696,2426,-73.95494220000,40.77750560000
2648,2427,-73.97499700000,40.77753300000
3499,2428,-73.95894960000,40.77753340000
3599,2429,-73.95700930000,40.77754590000
4056,2430,-73.94888100000,40.77755160000
3389,2431,-73.96116640000,40.77763550000
3490,2432,-73.95919250000,40.77763580000
3283,2433,-73.96324730000,40.77768430000
1720,2434,-73.98775330000,40.77784270000
2161,2435,-73.98195680000,40.77785310000
4257,2436,-73.94571310000,40.77785720000
3879,2437,-73.95173880000,40.77788700000
2135,2438,-73.98213230000,40.77792930000
2412,2439,-73.97832090000,40.77811680000
3718,2440,-73.95448140000,40.77813700000
2695,2441,-73.97453200000,40.77816800000
3521,2442,-73.95848590000,40.77816900000
4082,2443,-73.94842550000,40.77817720000
3621,2444,-73.95654510000,40.77818120000
1657,2445,-73.98858690000,40.77820030000
2164,2446,-73.98189820000,40.77825610000
3411,2447,-73.96070120000,40.77827180000
3509,2448,-73.95872970000,40.77827190000
3306,2449,-73.96278150000,40.77831870000
4292,2450,-73.94525740000,40.77848280000
1870,2451,-73.98544540000,40.77848800000
1747,2452,-73.98743410000,40.77852160000
3908,2453,-73.95124800000,40.77855100000
2187,2454,-73.98162560000,40.77861770000
2445,2455,-73.97785460000,40.77874650000
2147,2456,-73.98205810000,40.77879210000
3546,2457,-73.95802270000,40.77880390000
2731,2458,-73.97406700000,40.77880500000
4115,2459,-73.94796690000,40.77880850000
3640,2460,-73.95608330000,40.77881220000
3739,2461,-73.95397550000,40.77883010000
1679,2462,-73.98833320000,40.77890230000
3536,2463,-73.95826750000,40.77890710000
3437,2464,-73.96023610000,40.77890760000
3324,2465,-73.96231610000,40.77895250000
1906,2466,-73.98499740000,40.77912140000
4325,2467,-73.94477580000,40.77914600000
3933,2468,-73.95079430000,40.77917590000
1768,2469,-73.98711220000,40.77917690000
2227,2470,-73.98113040000,40.77929220000
2477,2471,-73.97738460000,40.77937150000
4144,2472,-73.94751080000,40.77943420000
3575,2473,-73.95756180000,40.77943560000
2764,2474,-73.97357100000,40.77947800000
3764,2475,-73.95348870000,40.77949710000
2188,2476,-73.98162180000,40.77950440000
3663,2477,-73.95558140000,40.77950720000
3562,2478,-73.95780750000,40.77953910000
3460,2479,-73.95977400000,40.77954200000
1701,2480,-73.98800050000,40.77955140000
3349,2481,-73.96184930000,40.77958830000
2168,2482,-73.98184890000,40.77959970000
4352,2483,-73.94433550000,40.77977060000
1943,2484,-73.98448420000,40.77980730000
3957,2485,-73.95033680000,40.77980890000
1793,2486,-73.98677230000,40.77987300000
2257,2487,-73.98067250000,40.77992730000
2506,2488,-73.97691060000,40.77999470000
4172,2489,-73.94705480000,40.78005610000
3787,2490,-73.95303400000,40.78012020000
3597,2491,-73.95705940000,40.78013040000
3484,2492,-73.95931100000,40.78017300000
3687,2493,-73.95509160000,40.78017390000
1732,2494,-73.98756490000,40.78022000000
1779,2495,-73.98699250000,40.77997820000
3379,2496,-73.96138140000,40.78022550000
3586,2497,-73.95730600000,40.78023440000
2201,2498,-73.98143980000,40.78025100000
1860,2499,-73.98566630000,40.78030490000
2185,2500,-73.98163480000,40.78033320000
3988,2501,-73.94988090000,40.78043480000
1989,2502,-73.98398510000,40.78049620000
4370,2503,-73.94415290000,40.78049720000
4358,2504,-73.94425620000,40.78054270000
2284,2505,-73.98021000000,40.78056100000
2533,2506,-73.97641830000,40.78067420000
4205,2507,-73.94658440000,40.78069720000
3825,2508,-73.95257250000,40.78075250000
3708,2509,-73.95463470000,40.78079490000
3620,2510,-73.95656820000,40.78079740000
3405,2511,-73.96091860000,40.78085580000
3506,2512,-73.95881060000,40.78086890000
3610,2513,-73.95681570000,40.78090190000
2220,2514,-73.98122590000,40.78097830000
2207,2515,-73.98142570000,40.78105820000
4025,2516,-73.94942100000,40.78105920000
1875,2517,-73.98537380000,40.78107890000
2024,2518,-73.98353310000,40.78113400000
2309,2519,-73.97975490000,40.78118460000
2565,2520,-73.97598230000,40.78126760000
4229,2521,-73.94614200000,40.78130740000
3857,2522,-73.95211570000,40.78137830000
3638,2523,-73.95611470000,40.78141890000
3728,2524,-73.95417580000,40.78142920000
3627,2525,-73.95636330000,40.78152370000
3307,2526,-73.96278150000,40.78152980000
3534,2527,-73.95831910000,40.78153660000
3429,2528,-73.96041350000,40.78154470000
4052,2529,-73.94896760000,40.78168000000
2235,2530,-73.98098240000,40.78171940000
2058,2531,-73.98307190000,40.78176790000
1895,2532,-73.98508030000,40.78178670000
2222,2533,-73.98117640000,40.78180190000
2341,2534,-73.97927910000,40.78183650000
4261,2535,-73.94567000000,40.78194700000
2598,2536,-73.97548300000,40.78195230000
3885,2537,-73.95165680000,40.78200710000
2883,2538,-73.97173360000,40.78203740000
3660,2539,-73.95565250000,40.78205240000
3748,2540,-73.95371870000,40.78205500000
3558,2541,-73.95786580000,40.78215710000
3646,2542,-73.95590180000,40.78215770000
3453,2543,-73.95992160000,40.78221330000
4080,2544,-73.94850530000,40.78231120000
2088,2545,-73.98259540000,40.78239510000
2252,2546,-73.98073000000,40.78243900000
2372,2547,-73.97882090000,40.78246410000
1922,2548,-73.98478540000,40.78248540000
2237,2549,-73.98092120000,40.78251640000
4296,2550,-73.94521960000,40.78256750000
2650,2551,-73.97498790000,40.78263120000
3909,2552,-73.95119150000,40.78263650000
3683,2553,-73.95519560000,40.78267850000
3772,2554,-73.95326000000,40.78268200000
4377,2555,-73.94409089410,40.78268634010
2912,2556,-73.97125660000,40.78271730000
4398,2557,-73.94388791400,40.78277107400
3668,2558,-73.95544590000,40.78278420000
3583,2559,-73.95740440000,40.78279190000
3476,2560,-73.95946960000,40.78283330000
4402,2561,-73.94383916000,40.78286185790
4408,2562,-73.94375530000,40.78286620000
4388,2563,-73.94398737100,40.78288656400
4405,2564,-73.94380636400,40.78292292590
4373,2565,-73.94411730000,40.78293030000
4109,2566,-73.94803730000,40.78294430000
4393,2567,-73.94392004590,40.78299548600
2136,2568,-73.98212880000,40.78303010000
4380,2569,-73.94403530000,40.78303840000
2274,2570,-73.98039160000,40.78312780000
2411,2571,-73.97832870000,40.78315250000
1947,2572,-73.98446710000,40.78318680000
2263,2573,-73.98058090000,40.78320690000
2693,2574,-73.97454190000,40.78324290000
4330,2575,-73.94471380000,40.78325000000
3934,2576,-73.95075240000,40.78326900000
3807,2577,-73.95280590000,40.78330240000
3703,2578,-73.95473880000,40.78330460000
2940,2579,-73.97079060000,40.78334960000
3691,2580,-73.95499020000,40.78341040000
3601,2581,-73.95694500000,40.78341700000
3498,2582,-73.95900680000,40.78346820000
4140,2583,-73.94758800000,40.78356880000
4427,2584,-73.94349770000,40.78365600000
2182,2585,-73.98168690000,40.78367140000
1994,2586,-73.98391630000,40.78378220000
2302,2587,-73.97990510000,40.78381620000
2447,2588,-73.97782540000,40.78382800000
2289,2589,-73.98008380000,40.78389300000
2732,2590,-73.97406550000,40.78389600000
3960,2591,-73.95029570000,40.78390850000
3723,2592,-73.95428440000,40.78392740000
3841,2593,-73.95234180000,40.78393730000
4364,2594,-73.94421970000,40.78393900000
2968,2595,-73.97032860000,40.78397880000
3712,2596,-73.95453640000,40.78403390000
3624,2597,-73.95648890000,40.78404140000
3518,2598,-73.95855010000,40.78409470000
4170,2599,-73.94708890000,40.78424880000
2223,2600,-73.98117020000,40.78434970000
2041,2601,-73.98330750000,40.78435700000
2480,2602,-73.97736210000,40.78446280000
2335,2603,-73.97940530000,40.78449430000
3992,2604,-73.94983720000,40.78452710000
2761,2605,-73.97359940000,40.78453510000
3743,2606,-73.95382000000,40.78456390000
3870,2607,-73.95188340000,40.78456450000
2316,2608,-73.97958270000,40.78456910000
4536,2609,-73.94195560000,40.78460240000
2990,2610,-73.96985920000,40.78461080000
3641,2611,-73.95603350000,40.78466660000
3735,2612,-73.95407270000,40.78467100000
3545,2613,-73.95809580000,40.78471790000
4204,2614,-73.94660060000,40.78493570000
2086,2615,-73.98266020000,40.78497580000
2255,2616,-73.98067790000,40.78503110000
4599,2617,-73.94104330000,40.78507430000
2508,2618,-73.97690580000,40.78508790000
2364,2619,-73.97893820000,40.78512300000
2793,2620,-73.97313960000,40.78516550000
4439,2621,-73.94331910000,40.78517200000
3768,2622,-73.95336440000,40.78518830000
3896,2623,-73.95142710000,40.78519640000
2348,2624,-73.97912290000,40.78520080000
4028,2625,-73.94933770000,40.78520130000
3755,2626,-73.95361840000,40.78529530000
3664,2627,-73.95556490000,40.78530350000
3016,2628,-73.96935290000,40.78530500000
3570,2629,-73.95763850000,40.78534510000
1993,2630,-73.98393706310,40.78550956600
1977,2631,-73.98406282110,40.78556098010
2154,2632,-73.98201140000,40.78559350000
1960,2633,-73.98426730000,40.78564430000
2281,2634,-73.98022260000,40.78565900000
2531,2635,-73.97643550000,40.78573210000
2402,2636,-73.97847670000,40.78574700000
3796,2637,-73.95291640000,40.78580220000
2827,2638,-73.97267370000,40.78580430000
4478,2639,-73.94284660000,40.78581430000
2389,2640,-73.97864870000,40.78581920000
3923,2641,-73.95093040000,40.78587600000
4058,2642,-73.94882850000,40.78588200000
3778,2643,-73.95317080000,40.78591020000
3686,2644,-73.95511380000,40.78592530000
3036,2645,-73.96886370000,40.78597560000
3593,2646,-73.95717220000,40.78598480000
4258,2647,-73.94570730000,40.78618080000
2199,2648,-73.98144800000,40.78618400000
2307,2649,-73.97976180000,40.78629260000
2566,2650,-73.97597530000,40.78636270000
2437,2651,-73.97800190000,40.78639330000
4507,2652,-73.94239500000,40.78643800000
2425,2653,-73.97817230000,40.78646520000
2858,2654,-73.97217560000,40.78648730000
3837,2655,-73.95242930000,40.78650290000
4087,2656,-73.94837840000,40.78650310000
3707,2657,-73.95466220000,40.78654360000
3949,2658,-73.95043620000,40.78655180000
3820,2659,-73.95266750000,40.78660180000
3616,2660,-73.95672180000,40.78660260000
3055,2661,-73.96840520000,40.78660430000
4293,2662,-73.94524220000,40.78681440000
2219,2663,-73.98122900000,40.78691700000
2339,2664,-73.97929370000,40.78693850000
2596,2665,-73.97550910000,40.78700130000
2471,2666,-73.97751730000,40.78701360000
4538,2667,-73.94193640000,40.78706030000
2457,2668,-73.97769270000,40.78708770000
4119,2669,-73.94791660000,40.78712410000
2886,2670,-73.97168600000,40.78715860000
3868,2671,-73.95192920000,40.78717390000
3981,2672,-73.94998020000,40.78718370000
3633,2673,-73.95626770000,40.78722540000
3081,2674,-73.96794860000,40.78723030000
3729,2675,-73.95415980000,40.78723130000
3851,2676,-73.95219470000,40.78728480000
4326,2677,-73.94477000000,40.78744200000
2370,2678,-73.97882890000,40.78756730000
2501,2679,-73.97700380000,40.78762140000
2646,2680,-73.97501030000,40.78768460000
2492,2681,-73.97717970000,40.78768920000
4565,2682,-73.94147800000,40.78769200000
2226,2683,-73.98115010000,40.78772200000
4146,2684,-73.94746230000,40.78775360000
2919,2685,-73.97122270000,40.78779370000
3894,2686,-73.95147290000,40.78780110000
4014,2687,-73.94951760000,40.78780570000
3110,2688,-73.96747990000,40.78787280000
3749,2689,-73.95367200000,40.78790100000
3880,2690,-73.95173300000,40.78790790000
3655,2691,-73.95576860000,40.78791010000
4353,2692,-73.94431830000,40.78806380000
2405,2693,-73.97837300000,40.78819930000
2532,2694,-73.97643490000,40.78828670000
4601,2695,-73.94101520000,40.78832470000
2696,2696,-73.97452540000,40.78834890000
2522,2697,-73.97660720000,40.78836090000
4176,2698,-73.94699910000,40.78838570000
2943,2699,-73.97076470000,40.78842170000
4044,2700,-73.94906320000,40.78842980000
3919,2701,-73.95100610000,40.78843930000
3133,2702,-73.96703600000,40.78848130000
2231,2703,-73.98107020000,40.78851350000
3775,2704,-73.95321210000,40.78853010000
3907,2705,-73.95125360000,40.78856260000
3678,2706,-73.95527670000,40.78858470000
4400,2707,-73.94386420000,40.78868560000
2444,2708,-73.97786270000,40.78888720000
2571,2709,-73.97589060000,40.78892110000
4632,2710,-73.94055920000,40.78893970000
4841,2711,-73.93785070000,40.78870160000
2733,2712,-73.97405950000,40.78898710000
2555,2713,-73.97606140000,40.78899500000
4206,2714,-73.94655050000,40.78900270000
4072,2715,-73.94860450000,40.78905560000
3943,2716,-73.95055320000,40.78905860000
2969,2717,-73.97032360000,40.78905970000
3149,2718,-73.96657810000,40.78910920000
3812,2719,-73.95273930000,40.78918720000
3701,2720,-73.95481700000,40.78920500000
2243,2721,-73.98085960000,40.78925650000
3605,2722,-73.95690820000,40.78927230000
4435,2723,-73.94339590000,40.78931590000
2605,2724,-73.97542000000,40.78954550000
2478,2725,-73.97737440000,40.78956280000
2760,2726,-73.97360250000,40.78961310000
2589,2727,-73.97559870000,40.78961820000
4667,2728,-73.94006420000,40.78962840000
4232,2729,-73.94608710000,40.78963750000
3972,2730,-73.95010020000,40.78968040000
4098,2731,-73.94814840000,40.78968120000
2988,2732,-73.96987470000,40.78968470000
3170,2733,-73.96611780000,40.78974010000
2275,2734,-73.98036930000,40.78993850000
4472,2735,-73.94292840000,40.78994290000
2505,2736,-73.97692320000,40.79017430000
2655,2737,-73.97495600000,40.79018400000
2792,2738,-73.97314310000,40.79024240000
2631,2739,-73.97513190000,40.79025520000
4264,2740,-73.94563320000,40.79025930000
4131,2741,-73.94768490000,40.79031680000
4008,2742,-73.94963540000,40.79031770000
3011,2743,-73.96940630000,40.79031930000
3188,2744,-73.96566520000,40.79036070000
3875,2745,-73.95183500000,40.79041900000
